Time,Temperature,Dew Point,Humidity,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar,Date,Unnamed: 0,High,Low,Average
1:02 PM,44.2 °F,29.1 °F,55 °%,WSW,0.4 °mph,1.8 °mph,30.09 °in,0.00 °in,0.00 °in,1.0,247 w/m²,2022-03-01,,,,
1:06 PM,44.4 °F,29.7 °F,56 °%,North,0.0 °mph,0.7 °mph,30.09 °in,0.00 °in,0.00 °in,1.0,190 w/m²,2022-03-01,,,,
1:12 PM,44.8 °F,29.7 °F,55 °%,SSW,2.2 °mph,5.8 °mph,30.09 °in,0.00 °in,0.00 °in,1.0,311 w/m²,2022-03-01,,,,
1:17 PM,44.6 °F,29.5 °F,55 °%,SW,1.8 °mph,3.1 °mph,30.08 °in,0.00 °in,0.00 °in,2.0,362 w/m²,2022-03-01,,,,
1:21 PM,44.6 °F,28.9 °F,54 °%,ENE,1.8 °mph,4.3 °mph,30.09 °in,0.00 °in,0.00 °in,1.0,277 w/m²,2022-03-01,,,,
1:27 PM,44.6 °F,29.5 °F,55 °%,SSW,2.2 °mph,5.6 °mph,30.08 °in,0.00 °in,0.00 °in,1.0,311 w/m²,2022-03-01,,,,
1:32 PM,44.8 °F,29.7 °F,55 °%,NNE,1.8 °mph,4.3 °mph,30.08 °in,0.00 °in,0.00 °in,1.0,320 w/m²,2022-03-01,,,,
1:37 PM,45.1 °F,29.8 °F,55 °%,WNW,4.7 °mph,9.6 °mph,30.07 °in,0.00 °in,0.00 °in,1.0,274 w/m²,2022-03-01,,,,
1:41 PM,45.1 °F,29.8 °F,55 °%,NNW,2.5 °mph,5.1 °mph,30.07 °in,0.00 °in,0.00 °in,1.0,313 w/m²,2022-03-01,,,,
1:47 PM,44.8 °F,30.6 °F,57 °%,East,1.3 °mph,4.3 °mph,30.06 °in,0.00 °in,0.00 °in,1.0,230 w/m²,2022-03-01,,,,
1:52 PM,45.3 °F,30.6 °F,56 °%,ESE,1.1 °mph,7.4 °mph,30.06 °in,0.00 °in,0.00 °in,1.0,222 w/m²,2022-03-01,,,,
1:57 PM,45.3 °F,30.9 °F,57 °%,WNW,4.3 °mph,10.5 °mph,30.06 °in,0.00 °in,0.00 °in,1.0,300 w/m²,2022-03-01,,,,
2:02 PM,45.5 °F,31.1 °F,57 °%,ESE,2.5 °mph,7.4 °mph,30.05 °in,0.00 °in,0.00 °in,2.0,355 w/m²,2022-03-01,,,,
2:06 PM,45.5 °F,31.1 °F,57 °%,WSW,1.8 °mph,4.7 °mph,30.05 °in,0.00 °in,0.00 °in,2.0,347 w/m²,2022-03-01,,,,
2:12 PM,45.7 °F,31.8 °F,58 °%,NNW,2.7 °mph,6.7 °mph,30.05 °in,0.00 °in,0.00 °in,1.0,272 w/m²,2022-03-01,,,,
2:16 PM,45.5 °F,32.0 °F,59 °%,SE,4.0 °mph,6.5 °mph,30.05 °in,0.00 °in,0.00 °in,1.0,258 w/m²,2022-03-01,,,,
2:22 PM,45.5 °F,32.0 °F,59 °%,SE,6.5 °mph,11.2 °mph,30.04 °in,0.00 °in,0.00 °in,1.0,249 w/m²,2022-03-01,,,,
2:27 PM,45.9 °F,32.4 °F,59 °%,ENE,2.7 °mph,7.6 °mph,30.04 °in,0.00 °in,0.00 °in,1.0,230 w/m²,2022-03-01,,,,
2:32 PM,45.9 °F,32.4 °F,59 °%,NE,2.0 °mph,4.0 °mph,30.04 °in,0.00 °in,0.00 °in,1.0,233 w/m²,2022-03-01,,,,
2:37 PM,46.0 °F,32.5 °F,59 °%,SE,5.4 °mph,9.6 °mph,30.03 °in,0.00 °in,0.00 °in,1.0,243 w/m²,2022-03-01,,,,
2:42 PM,46.4 °F,33.3 °F,60 °%,ESE,2.7 °mph,5.1 °mph,30.04 °in,0.00 °in,0.00 °in,1.0,306 w/m²,2022-03-01,,,,
2:47 PM,46.2 °F,33.1 °F,60 °%,WSW,2.7 °mph,5.8 °mph,30.04 °in,0.00 °in,0.00 °in,1.0,268 w/m²,2022-03-01,,,,
2:52 PM,46.2 °F,33.1 °F,60 °%,,0.7 °mph,2.5 °mph,30.03 °in,0.00 °in,0.00 °in,1.0,269 w/m²,2022-03-01,,,,
2:57 PM,46.4 °F,33.3 °F,60 °%,West,2.0 °mph,2.9 °mph,30.02 °in,0.00 °in,0.00 °in,1.0,287 w/m²,2022-03-01,,,,
3:02 PM,46.4 °F,33.3 °F,60 °%,SE,4.5 °mph,6.7 °mph,30.02 °in,0.00 °in,0.00 °in,1.0,257 w/m²,2022-03-01,,,,
3:06 PM,46.8 °F,33.6 °F,60 °%,NE,2.9 °mph,5.8 °mph,30.02 °in,0.00 °in,0.00 °in,1.0,224 w/m²,2022-03-01,,,,
3:11 PM,46.9 °F,33.8 °F,60 °%,NW,2.0 °mph,4.9 °mph,30.02 °in,0.00 °in,0.00 °in,1.0,194 w/m²,2022-03-01,,,,
3:16 PM,46.9 °F,34.2 °F,61 °%,East,2.2 °mph,6.7 °mph,30.01 °in,0.00 °in,0.00 °in,1.0,191 w/m²,2022-03-01,,,,
3:22 PM,46.8 °F,34.0 °F,61 °%,SSE,1.8 °mph,5.8 °mph,30.01 °in,0.00 °in,0.00 °in,1.0,213 w/m²,2022-03-01,,,,
3:26 PM,47.1 °F,34.7 °F,62 °%,SE,5.6 °mph,9.2 °mph,30.01 °in,0.00 °in,0.00 °in,1.0,244 w/m²,2022-03-01,,,,
3:32 PM,47.1 °F,34.7 °F,62 °%,ESE,1.3 °mph,5.8 °mph,30.01 °in,0.00 °in,0.00 °in,1.0,251 w/m²,2022-03-01,,,,
3:37 PM,47.1 °F,34.7 °F,62 °%,SE,1.8 °mph,4.7 °mph,30.01 °in,0.00 °in,0.00 °in,1.0,221 w/m²,2022-03-01,,,,
3:42 PM,47.5 °F,35.6 °F,63 °%,ESE,2.9 °mph,7.8 °mph,30.00 °in,0.00 °in,0.00 °in,1.0,158 w/m²,2022-03-01,,,,
3:47 PM,47.3 °F,35.4 °F,63 °%,SSE,3.1 °mph,6.5 °mph,30.00 °in,0.00 °in,0.00 °in,1.0,192 w/m²,2022-03-01,,,,
3:52 PM,47.5 °F,35.6 °F,63 °%,SW,1.6 °mph,3.4 °mph,29.99 °in,0.00 °in,0.00 °in,1.0,148 w/m²,2022-03-01,,,,
3:57 PM,47.7 °F,35.6 °F,63 °%,South,1.8 °mph,3.4 °mph,29.99 °in,0.00 °in,0.00 °in,1.0,110 w/m²,2022-03-01,,,,
4:02 PM,47.5 °F,36.0 °F,64 °%,East,8.3 °mph,19.9 °mph,29.99 °in,0.00 °in,0.00 °in,1.0,123 w/m²,2022-03-01,,,,
4:07 PM,47.5 °F,36.0 °F,64 °%,SE,1.3 °mph,4.7 °mph,29.99 °in,0.00 °in,0.00 °in,1.0,128 w/m²,2022-03-01,,,,
4:12 PM,47.7 °F,36.1 °F,64 °%,SSE,2.7 °mph,4.7 °mph,29.99 °in,0.00 °in,0.00 °in,1.0,115 w/m²,2022-03-01,,,,
4:17 PM,47.5 °F,36.3 °F,65 °%,ESE,0.7 °mph,1.8 °mph,29.99 °in,0.00 °in,0.00 °in,1.0,143 w/m²,2022-03-01,,,,
4:22 PM,47.5 °F,36.3 °F,65 °%,East,0.9 °mph,2.2 °mph,29.98 °in,0.00 °in,0.00 °in,1.0,146 w/m²,2022-03-01,,,,
4:27 PM,47.7 °F,36.5 °F,65 °%,NW,0.9 °mph,3.8 °mph,29.98 °in,0.00 °in,0.00 °in,1.0,111 w/m²,2022-03-01,,,,
4:32 PM,47.5 °F,36.3 °F,65 °%,SSW,0.9 °mph,1.6 °mph,29.98 °in,0.00 °in,0.00 °in,0.0,86 w/m²,2022-03-01,,,,
4:37 PM,47.3 °F,36.5 °F,66 °%,SSE,2.7 °mph,7.8 °mph,29.98 °in,0.00 °in,0.00 °in,0.0,96 w/m²,2022-03-01,,,,
4:42 PM,47.3 °F,36.5 °F,66 °%,SE,3.1 °mph,5.4 °mph,29.98 °in,0.00 °in,0.00 °in,0.0,81 w/m²,2022-03-01,,,,
4:47 PM,47.3 °F,36.5 °F,66 °%,SW,1.3 °mph,4.0 °mph,29.97 °in,0.00 °in,0.00 °in,0.0,72 w/m²,2022-03-01,,,,
4:52 PM,47.1 °F,36.7 °F,67 °%,WSW,2.5 °mph,4.7 °mph,29.97 °in,0.00 °in,0.00 °in,0.0,65 w/m²,2022-03-01,,,,
5:07 PM,47.1 °F,36.7 °F,67 °%,South,0.4 °mph,1.3 °mph,29.97 °in,0.00 °in,0.00 °in,0.0,35 w/m²,2022-03-01,,,,
5:13 PM,47.0 °F,36.6 °F,67 °%,SE,2.1 °mph,5.2 °mph,29.97 °in,0.00 °in,0.00 °in,0.0,35 w/m²,2022-03-01,,,,
5:22 PM,47.5 °F,37.4 °F,68 °%,SE,4.5 °mph,7.4 °mph,29.96 °in,0.00 °in,0.00 °in,0.0,22 w/m²,2022-03-01,,,,
5:27 PM,47.1 °F,37.0 °F,68 °%,SSW,0.9 °mph,2.2 °mph,29.96 °in,0.00 °in,0.00 °in,0.0,17 w/m²,2022-03-01,,,,
5:32 PM,47.5 °F,37.4 °F,68 °%,NNE,2.2 °mph,4.0 °mph,29.96 °in,0.00 °in,0.00 °in,0.0,13 w/m²,2022-03-01,,,,
5:37 PM,47.3 °F,37.2 °F,68 °%,SSE,2.0 °mph,5.1 °mph,29.97 °in,0.00 °in,0.00 °in,0.0,8 w/m²,2022-03-01,,,,
5:42 PM,47.3 °F,37.2 °F,68 °%,SE,5.8 °mph,9.4 °mph,29.97 °in,0.00 °in,0.00 °in,0.0,4 w/m²,2022-03-01,,,,
5:47 PM,47.3 °F,37.2 °F,68 °%,SE,4.3 °mph,6.7 °mph,29.97 °in,0.00 °in,0.00 °in,0.0,2 w/m²,2022-03-01,,,,
5:52 PM,47.1 °F,37.4 °F,69 °%,SE,5.6 °mph,7.8 °mph,29.96 °in,0.00 °in,0.00 °in,0.0,1 w/m²,2022-03-01,,,,
5:57 PM,47.5 °F,37.8 °F,69 °%,SW,1.1 °mph,2.5 °mph,29.96 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
6:02 PM,47.3 °F,37.6 °F,69 °%,SW,0.2 °mph,1.6 °mph,29.96 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
6:07 PM,47.3 °F,37.6 °F,69 °%,SSW,1.6 °mph,2.5 °mph,29.96 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
6:12 PM,47.3 °F,37.6 °F,69 °%,SE,3.1 °mph,4.5 °mph,29.96 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
6:17 PM,47.5 °F,37.8 °F,69 °%,NE,0.4 °mph,3.1 °mph,29.96 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
6:22 PM,47.5 °F,37.8 °F,69 °%,ENE,0.9 °mph,2.5 °mph,29.96 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
6:27 PM,47.5 °F,37.8 °F,69 °%,WNW,0.9 °mph,3.1 °mph,29.96 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
6:32 PM,47.3 °F,37.6 °F,69 °%,SW,0.2 °mph,1.1 °mph,29.96 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
6:37 PM,47.7 °F,37.9 °F,69 °%,South,2.2 °mph,4.7 °mph,29.96 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
6:42 PM,47.7 °F,37.9 °F,69 °%,ENE,0.9 °mph,2.5 °mph,29.96 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
6:47 PM,47.7 °F,37.9 °F,69 °%,SSE,1.1 °mph,3.1 °mph,29.96 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
6:52 PM,47.8 °F,38.1 °F,69 °%,SSE,0.4 °mph,2.0 °mph,29.95 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
6:57 PM,47.7 °F,37.9 °F,69 °%,ESE,1.1 °mph,2.2 °mph,29.94 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
7:02 PM,47.8 °F,38.1 °F,69 °%,NW,0.2 °mph,1.1 °mph,29.94 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
7:07 PM,47.8 °F,37.8 °F,68 °%,SW,3.6 °mph,5.8 °mph,29.94 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
7:12 PM,48.0 °F,38.3 °F,69 °%,West,0.2 °mph,1.1 °mph,29.94 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
7:17 PM,48.0 °F,38.3 °F,69 °%,SW,1.1 °mph,3.8 °mph,29.95 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
7:22 PM,47.8 °F,38.1 °F,69 °%,SW,0.9 °mph,2.5 °mph,29.95 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
7:27 PM,48.0 °F,38.3 °F,69 °%,SSW,0.7 °mph,2.0 °mph,29.95 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
7:32 PM,47.8 °F,38.1 °F,69 °%,SSE,3.1 °mph,4.9 °mph,29.94 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
7:37 PM,48.2 °F,38.1 °F,68 °%,SE,2.9 °mph,4.7 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
7:42 PM,48.2 °F,38.1 °F,68 °%,East,2.0 °mph,3.4 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
7:47 PM,48.4 °F,38.3 °F,68 °%,WSW,0.2 °mph,1.3 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
7:52 PM,48.6 °F,38.5 °F,68 °%,WSW,1.1 °mph,2.5 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
7:57 PM,48.4 °F,38.3 °F,68 °%,SE,1.6 °mph,2.9 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
8:03 PM,48.3 °F,38.2 °F,68 °%,West,0.2 °mph,1.8 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
8:12 PM,48.4 °F,38.3 °F,68 °%,WNW,1.1 °mph,2.5 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
8:16 PM,48.6 °F,38.5 °F,68 °%,West,1.1 °mph,2.5 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
8:27 PM,48.7 °F,38.3 °F,67 °%,SSE,1.8 °mph,4.7 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
8:32 PM,48.7 °F,37.9 °F,66 °%,NW,2.0 °mph,4.3 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
8:37 PM,48.9 °F,38.1 °F,66 °%,West,1.1 °mph,2.0 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
8:42 PM,49.1 °F,37.8 °F,65 °%,West,0.2 °mph,1.1 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
8:47 PM,49.3 °F,37.9 °F,65 °%,West,0.4 °mph,2.0 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
8:52 PM,49.1 °F,37.8 °F,65 °%,SE,2.2 °mph,8.1 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
8:57 PM,48.9 °F,37.6 °F,65 °%,SSE,1.3 °mph,4.5 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
9:02 PM,49.3 °F,38.5 °F,66 °%,West,1.6 °mph,3.1 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
9:07 PM,49.1 °F,38.3 °F,66 °%,West,1.8 °mph,3.6 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
9:12 PM,49.1 °F,38.3 °F,66 °%,North,0.0 °mph,1.3 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
9:17 PM,49.1 °F,38.3 °F,66 °%,West,2.9 °mph,5.6 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
9:22 PM,48.9 °F,38.1 °F,66 °%,SW,1.6 °mph,4.0 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
9:27 PM,48.7 °F,37.9 °F,66 °%,SE,0.4 °mph,1.8 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
9:32 PM,48.9 °F,38.1 °F,66 °%,,0.9 °mph,3.6 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
9:37 PM,48.7 °F,37.6 °F,65 °%,NW,2.0 °mph,5.1 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
9:42 PM,48.6 °F,37.8 °F,66 °%,West,2.9 °mph,5.8 °mph,29.94 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
9:47 PM,48.6 °F,37.8 °F,66 °%,NW,1.8 °mph,4.0 °mph,29.94 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
9:52 PM,48.6 °F,37.8 °F,66 °%,South,1.8 °mph,4.5 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
9:57 PM,48.6 °F,37.8 °F,66 °%,WSW,1.3 °mph,4.3 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
10:02 PM,48.2 °F,37.4 °F,66 °%,South,1.8 °mph,3.8 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
10:07 PM,48.2 °F,37.0 °F,65 °%,NW,0.7 °mph,1.8 °mph,29.94 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
10:12 PM,48.2 °F,37.4 °F,66 °%,NW,3.6 °mph,5.4 °mph,29.94 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
10:17 PM,48.4 °F,37.9 °F,67 °%,NW,2.2 °mph,4.9 °mph,29.94 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
10:22 PM,48.0 °F,37.9 °F,68 °%,WNW,1.3 °mph,3.8 °mph,29.94 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
10:27 PM,48.2 °F,38.1 °F,68 °%,SW,1.3 °mph,2.7 °mph,29.94 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
10:32 PM,48.0 °F,37.9 °F,68 °%,WSW,1.3 °mph,3.1 °mph,29.94 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
10:37 PM,48.0 °F,37.9 °F,68 °%,WSW,0.4 °mph,2.5 °mph,29.94 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
10:42 PM,48.0 °F,37.6 °F,67 °%,SW,1.6 °mph,2.7 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
10:47 PM,48.0 °F,37.2 °F,66 °%,NW,0.2 °mph,1.6 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
10:52 PM,48.0 °F,36.9 °F,65 °%,SW,1.1 °mph,2.2 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
10:57 PM,48.2 °F,36.7 °F,64 °%,WSW,0.7 °mph,2.9 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
11:02 PM,48.2 °F,36.1 °F,63 °%,SW,1.6 °mph,3.4 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
11:07 PM,48.2 °F,36.1 °F,63 °%,SW,2.2 °mph,5.6 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
11:12 PM,48.2 °F,35.8 °F,62 °%,WSW,1.1 °mph,2.5 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
11:17 PM,48.2 °F,35.8 °F,62 °%,WNW,1.3 °mph,3.6 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
11:22 PM,48.2 °F,35.8 °F,62 °%,SW,2.5 °mph,5.6 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
11:27 PM,48.4 °F,36.0 °F,62 °%,SW,0.9 °mph,2.7 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
11:32 PM,48.2 °F,35.8 °F,62 °%,West,0.4 °mph,1.8 °mph,29.93 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
11:37 PM,48.0 °F,35.6 °F,62 °%,WSW,0.7 °mph,2.0 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
11:42 PM,48.2 °F,35.4 °F,61 °%,SW,1.3 °mph,2.7 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
11:47 PM,47.8 °F,35.1 °F,61 °%,West,1.6 °mph,3.4 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
11:52 PM,48.0 °F,35.2 °F,61 °%,SSW,1.8 °mph,4.7 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
11:57 PM,48.2 °F,35.4 °F,61 °%,SSW,2.0 °mph,4.3 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-01,,,,
,,,,,,,,,,,,2022-03-02,,,,
12:02 AM,48.2 °F,35.4 °F,61 °%,WSW,0.7 °mph,4.9 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
12:07 AM,48.2 °F,34.9 °F,60 °%,SSW,2.2 °mph,4.9 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
12:12 AM,48.2 °F,34.9 °F,60 °%,West,1.1 °mph,2.9 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
12:17 AM,48.2 °F,34.9 °F,60 °%,SW,0.4 °mph,2.7 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
12:37 AM,48.0 °F,35.2 °F,61 °%,West,2.0 °mph,4.3 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
12:42 AM,47.8 °F,35.1 °F,61 °%,West,0.7 °mph,2.5 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
12:47 AM,48.0 °F,35.2 °F,61 °%,SW,0.7 °mph,2.0 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
12:52 AM,47.7 °F,34.9 °F,61 °%,North,0.0 °mph,0.0 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
12:57 AM,47.8 °F,35.1 °F,61 °%,SW,1.1 °mph,2.9 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
1:02 AM,47.8 °F,35.1 °F,61 °%,NW,0.4 °mph,1.8 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
1:07 AM,47.8 °F,35.1 °F,61 °%,West,0.9 °mph,2.0 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
1:12 AM,47.7 °F,34.9 °F,61 °%,SSW,0.9 °mph,3.6 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
1:17 AM,47.8 °F,35.1 °F,61 °%,WNW,0.2 °mph,1.3 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
1:22 AM,47.7 °F,34.9 °F,61 °%,North,0.0 °mph,0.2 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
1:27 AM,47.5 °F,34.7 °F,61 °%,NW,1.1 °mph,2.5 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
1:32 AM,47.7 °F,35.2 °F,62 °%,SW,0.7 °mph,2.0 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
1:37 AM,47.5 °F,35.1 °F,62 °%,SW,0.4 °mph,1.8 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
1:42 AM,47.3 °F,34.9 °F,62 °%,NW,0.4 °mph,2.9 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
1:47 AM,47.1 °F,35.2 °F,63 °%,SSW,0.7 °mph,3.1 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
1:52 AM,47.1 °F,35.2 °F,63 °%,SW,1.6 °mph,3.6 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
1:57 AM,46.9 °F,35.1 °F,63 °%,SW,1.6 °mph,2.7 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
2:02 AM,47.1 °F,35.6 °F,64 °%,SW,0.2 °mph,2.0 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
2:07 AM,46.9 °F,35.4 °F,64 °%,North,0.0 °mph,0.0 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
2:12 AM,46.8 °F,35.2 °F,64 °%,SSW,1.3 °mph,4.3 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
2:17 AM,46.9 °F,35.8 °F,65 °%,WSW,1.1 °mph,2.7 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
2:22 AM,46.6 °F,35.4 °F,65 °%,SW,2.0 °mph,4.5 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
2:27 AM,46.4 °F,35.2 °F,65 °%,NNW,2.7 °mph,5.6 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
2:32 AM,46.6 °F,35.8 °F,66 °%,,0.7 °mph,2.7 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
2:37 AM,46.4 °F,35.6 °F,66 °%,NNW,0.4 °mph,2.2 °mph,29.92 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
2:42 AM,46.4 °F,35.6 °F,66 °%,West,1.6 °mph,4.9 °mph,29.91 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2022-03-02,,,,
